DLiP-ID,C100NH
Xp-2dv,7.676294428829469
Xp-3dv,5.460842363778479
Xp-4dv,3.7438924651369585
Xp-5dv,2.659178437009958
Xp-6dv,1.796431422941351
Xp-7dv,0.990035643139272
Xpc-4d,4.17627952968551
Xpc-5d,5.84074035999946
Xpc-6d,7.9152942807902855
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,40
nFRing,0
nHBAcc,6
nHBDon,3
nHRing,1
nSpiro,0
naRing,3
piPC10,6.895872457070364
AATS0dv,9.181286549707602
AATS0pe,6.607302631578949
AATS0se,8.039884894736838
AATS1dv,7.116666666666665
AATS1pe,6.732267499999999
AATS1se,8.046321099999998
AATS2dv,7.40625
AATS2pe,6.721271875
AATS2se,8.066128093749999
AATS3dv,4.982683982683982
AATS3pe,6.487284415584415
AATS3se,7.931659662337659
AATS4dv,5.048780487804878
AATS4pe,6.442624390243902
AATS4se,7.962713195121951
AATS5dv,6.090370370370371
AATS5pe,6.581289333333332
AATS5se,8.080165826666667
AATS6dv,5.470899470899472
AATS6pe,6.754038095238096
AATS6se,8.174444730158731
AATS7dv,4.314009661835749
AATS7pe,6.56815507246377
AATS7se,8.073420927536233
AATS8dv,4.757062146892655
AATS8pe,6.298620338983049
AATS8se,7.818059254237287
AATSC0Z,13.786703601108035
AATSC0c,0.02430214253396592
AATSC0d,0.6675900277008313
AATSC0i,1.8153882983013032
AATSC0m,61.31554992797783
AATSC0p,0.3562663810285762
AATSC0s,2.3077550096135937
AATSC0v,49.19943568784447
AATSC1Z,2.093559556786702
AATSC1c,-0.014689041289500845
AATSC1d,0.12056786703601101
AATSC1i,0.08051791571374181
AATSC1m,9.155131029916907
AATSC1p,0.003813019395789704
AATSC1s,-0.570354731655324
AATSC1v,3.729426738302942
AATSC2Z,1.1080332409972298
AATSC2c,0.002830795903518117
AATSC2d,-0.08288608033241002
AATSC2i,0.14199869654391928
AATSC2m,5.098165868074798
AATSC2p,0.01205470020041648
AATSC2s,0.49301975394138375
AATSC2v,0.7794074532431617
AATSC3Z,-0.8947008670000365
AATSC3c,-7.793941588402682e-05
AATSC3d,-0.07428859229413248
AATSC3i,-0.29662453253741783
AATSC3m,-4.1208645698096875
AATSC3p,-0.0435307835256274
AATSC3s,-0.1820644211427914
AATSC3v,-8.227043578501979
AATSC4Z,-2.7141747179244646
AATSC4c,-0.0025684733931542053
AATSC4d,0.049354773326126616
AATSC4i,-0.4361540648229003
AATSC4m,-11.613349196270523
AATSC4p,-0.06826953921183097
AATSC4s,-0.09223871225195274
AATSC4v,-4.644281242969449
AATSC5Z,1.4546999076638965
AATSC5c,0.004487866448183265
AATSC5d,-0.01074792243767313
AATSC5i,0.14277967859786428
AATSC5m,6.524126102899353
AATSC5p,0.06852714255939923
AATSC5s,-0.18913123395359382
AATSC5v,8.642868235147656
AATSC6Z,-1.3347403596711076
AATSC6c,-0.0018399552625761595
AATSC6d,-0.12540122235413095
AATSC6i,-0.08016769791849748
AATSC6m,-6.353731978938567
AATSC6p,-0.08397392502801974
AATSC6s,-0.44246442547148335
AATSC6v,-8.843614506010917
AATSC7Z,-1.065117025974547
AATSC7c,-0.0024242680759122685
AATSC7d,0.016620498614958457
AATSC7i,0.22736217660331856
AATSC7m,-5.164077241478983
AATSC7p,0.023001807230771616
AATSC7s,-0.01712126946612428
AATSC7v,-3.2703788742282236
AATSC8Z,1.4621813230668113
AATSC8c,0.0002760375731748634
AATSC8d,-0.003004835907789086
AATSC8i,0.2219852469647744
AATSC8m,6.871483839194325
AATSC8p,0.031648597231284624
AATSC8s,0.4188584928686349
AATSC8v,5.310600785584885
ATS0are,247.86680000000004
ATS1are,262.3787
ATS2are,421.5964
ATS3are,488.61080000000004
ATS4are,519.2768000000001
ATS5are,488.0186
ATS6are,418.44780000000003
ATS7are,448.5904999999999
ATS8are,366.6927999999999
ATSC0dv,157.2631578947369
ATSC0pe,5.052339473684211
ATSC0se,3.4936023157894724
ATSC1dv,-3.1658971991382114
ATSC1pe,-0.324409972299169
ATSC1se,0.08625682548476472
ATSC2dv,10.024622960911026
ATSC2pe,2.0443282548476454
ATSC2se,1.561278941828255
ATSC3dv,-36.46014158202524
ATSC3pe,-1.1183589335180053
ATSC3se,-0.8132174819944598
ATSC4dv,49.02862419205909
ATSC4pe,-0.9888062326869818
ATSC4se,-1.4350082077562316
ATSC5dv,29.559556786703585
ATSC5pe,-0.1698015927977852
ATSC5se,-0.569493360110802
ATSC6dv,-65.96552785472456
ATSC6pe,-0.7156996537396124
ATSC6se,-0.21432536565096805
ATSC7dv,-64.74392120652509
ATSC7pe,-1.319982202216065
ATSC7se,-0.1663479944598325
ATSC8dv,43.73468759618344
ATSC8pe,1.9929518698060946
ATSC8se,1.326581720221605
AXp-0dv,0.5927678859886578
AXp-1dv,0.3538535398032143
AXp-2dv,0.20746741699539106
AXp-3dv,0.12135205252841064
AXp-4dv,0.06807077209339925
AXp-5dv,0.04154966307828059
AXp-6dv,0.026812409297632105
AXp-7dv,0.014559347693224587
BertzCT,939.3603291100858
ECIndex,516
ETA_eta,15.853789823923677
GATS1dv,0.7626812806782683
GATS1pe,0.7307228699159165
GATS1se,0.6755415933672686
GATS2dv,0.8428624800126427
GATS2pe,0.5622837602850995
GATS2se,0.5588523620522048
GATS3dv,0.9930414297884174
GATS3pe,0.9584920605495226
GATS3se,1.0022838023553737
GATS4dv,0.8518337124468965
GATS4pe,1.1275085783986312
GATS4se,1.2609722972459656
GATS5dv,1.0345103872279235
GATS5pe,1.1985427143617848
GATS5se,1.3064824501359709
GATS6dv,1.1973269326571416
GATS6pe,1.1129558854208554
GATS6se,1.1172561391088358
GATS7dv,1.2477879850049682
GATS7pe,1.3080971219494029
GATS7se,1.2272903179973236
GATS8dv,0.8440636368449312
GATS8pe,0.7019297310894144
GATS8se,0.6718068643192946
LogEE_A,4.107856567181022
LogEE_D,122.97456525848571
MATS1dv,-0.019124646735088586
MATS1pe,-0.060999359858825174
MATS1se,0.02345544134779664
MATS2dv,0.03784815186672606
MATS2pe,0.24024907820191688
MATS2se,0.2653448469280179
MATS3dv,-0.11441533329083527
MATS3pe,-0.10923996668016242
MATS3se,-0.11487515513241098
MATS4dv,0.1444749186447687
MATS4pe,-0.0906960589146866
MATS4se,-0.1903490275893282
MATS5dv,0.09523427041499322
MATS5pe,-0.01702831083810934
MATS5se,-0.08259191412601742
MATS6dv,-0.25300732618894156
MATS6pe,-0.08544395262533656
MATS6se,-0.03700352979287544
MATS7dv,-0.22672870763785136
MATS7pe,-0.14388318992566135
MATS7se,-0.026222772570259366
MATS8dv,0.17911444900758078
MATS8pe,0.25405975315433804
MATS8se,0.2445637735310984
MAXaaCH,1.7320513212937456
MAXaaNH,2.573240439567411
MAXaasC,0.97571504472534
MAXsCH3,1.8852991401474168
MAXssNH,2.500386196145125
MDEC-12,1.675932198863946
MDEC-13,1.0906507760654187
MDEC-22,6.427925231590941
MDEC-23,13.37779403576009
MDEC-33,3.7273833094108255
MDEN-22,1.8948485120271366
MDEO-11,0.6506976368304991
MINaaCH,1.4186333669270175
MINaaNH,2.573240439567411
MINaasC,0.01674431822519873
MINsCH3,1.8852991401474168
MINssNH,2.500386196145125
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.5714285714285716
SM1_Dzi,1.2465999089259103
SM1_Dzm,2.568514856090708
SM1_Dzp,-4.471334203675763
SM1_Dzv,-2.1591241968048562
SddssSe,0
SpAD_Dt,389.8436064851368
SpAbs_A,30.3555809968444
SpAbs_D,245.94913051697145
SpMAD_A,1.2648158748685165
SpMAD_D,10.247880438207142
SpMax_A,2.3968119094942715
SpMax_D,122.97456525848571
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,141.65
TpiPC10,8.252820661733413
VAdjMat,5.700439718141092
VE1_DzZ,4.812470492742701
VE1_Dzi,4.825864684922479
VE1_Dzm,4.812459004144616
VE1_Dzp,4.815111066769891
VE1_Dzv,4.825723090713831
VE2_DzZ,0.20051960386427922
VE2_Dzi,0.2010776952051033
VE2_Dzm,0.20051912517269233
VE2_Dzp,0.2006296277820788
VE2_Dzv,0.20107179544640963
VE3_DzZ,2.4466793055708655
VE3_Dzi,2.4494586653991375
VE3_Dzm,2.4466769183122183
VE3_Dzp,2.447227849164515
VE3_Dzv,2.4494293242768372
VR1_DzZ,136.52940484155766
VR1_Dzi,135.78623353826626
VR1_Dzm,136.53077462406438
VR1_Dzp,137.14010099506945
VR1_Dzv,136.0748137245233
VR2_DzZ,5.688725201731569
VR2_Dzi,5.657759730761094
VR2_Dzm,5.688782276002683
VR2_Dzp,5.7141708747945605
VR2_Dzv,5.669783905188471
VR3_DzZ,5.792008748864012
VR3_Dzi,5.786550574278532
VR3_Dzm,5.7920187816890785
VR3_Dzp,5.796471775647571
VR3_Dzv,5.788673572755521
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.028867513459481287
Xch-6dv,0.08718937805333957
Xch-7dv,0.13172533840978512
Xpc-4dv,2.175953067652507
Xpc-5dv,2.5705442976042567
Xpc-6dv,3.0814710373057643
Zagreb1,126.0
Zagreb2,145.0
fragCpx,124.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,17
nBondsD,2
nBondsM,19
nBondsO,26
nBondsS,21
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,9
naHRing,1
AATS0are,6.522810526315791
AATS1are,6.559467499999999
AATS2are,6.58744375
AATS3are,6.345594805194806
AATS4are,6.332643902439026
AATS5are,6.506914666666667
AATS6are,6.642028571428572
AATS7are,6.501311594202897
AATS8are,6.215132203389829
AATSC0dv,4.1385041551246555
AATSC0pe,0.1329563019390582
AATSC0se,0.09193690304709139
AATSC1dv,-0.07914742997845528
AATSC1pe,-0.008110249307479226
AATSC1se,0.002156420637119118
AATSC2dv,0.15663473376423478
AATSC2pe,0.03194262898199446
AATSC2se,0.024394983466066486
AATSC3dv,-0.473508332234094
AATSC3pe,-0.014524141993740329
AATSC3se,-0.010561265999928049
AATSC4dv,0.5979100511226718
AATSC4pe,-0.01205861259374368
AATSC4se,-0.01750010009458819
AATSC5dv,0.3941274238227145
AATSC5pe,-0.0022640212373038027
AATSC5se,-0.00759324480147736
AATSC6dv,-1.0470718707099136
AATSC6pe,-0.011360311964120831
AATSC6se,-0.0034019899309677467
AATSC7dv,-0.9383176986452911
AATSC7pe,-0.019130176843711086
AATSC7se,-0.0024108404994178626
AATSC8dv,0.7412658914607363
AATSC8pe,0.033778845250950755
AATSC8se,0.022484435935959408
AETA_eta,0.6605745759968199
ATSC0are,5.542547368421051
ATSC1are,-0.575623545706372
ATSC2are,2.344236011080331
ATSC3are,-1.3022144044321324
ATSC4are,-1.150696952908587
ATSC5are,-0.20381717451523668
ATSC6are,-0.8681601108033256
ATSC7are,-1.1761465373961215
ATSC8are,2.2481501385041547
BCUTZ-1h,16.013229795484254
BCUTZ-1l,5.693497277650943
BCUTc-1h,0.45972987083490763
BCUTc-1l,-0.36152951831457725
BCUTd-1h,4.04381649237736
BCUTd-1l,0.9716112017382839
BCUTi-1h,14.691590220188372
BCUTi-1l,10.31974797754147
BCUTm-1h,32.06673534465026
BCUTm-1l,11.704563347841875
BCUTp-1h,2.95464374385412
BCUTp-1l,0.7609956292599525
BCUTs-1h,7.014208301293081
BCUTs-1l,0.29893943152485214
BCUTv-1h,24.44199965387887
BCUTv-1l,14.701855155690195
BalabanJ,1.5157632994099846
Diameter,13
ETA_beta,35.5
GATS1are,0.7904948228251498
GATS2are,0.570265762275374
GATS3are,0.9699388134797847
GATS4are,1.1341245471720647
GATS5are,1.2119162700537975
GATS6are,1.1487171194772867
GATS7are,1.2930648512341858
GATS8are,0.6754776640220371
HybRatio,0.06666666666666667
Lipinski,True
LogEE_Dt,194.92180324256842
MATS1are,-0.0986626422963412
MATS2are,0.2511282338350976
MATS3are,-0.11594871848754729
MATS4are,-0.09621023908314452
MATS5are,-0.018631752072959158
MATS6are,-0.09447860262040346
MATS7are,-0.11686555524232788
MATS8are,0.2612446966903795
MAXddssS,-3.700036559376836
MINddssS,-3.700036559376836
NsssssAs,0
RotRatio,0.19230769230769232
SM1_Dzpe,1.4441554467564264
SM1_Dzse,1.4492485814243972
SMR_VSA1,13.524324379169643
SMR_VSA2,0.0
SMR_VSA3,15.181342137549283
SMR_VSA4,0.0
SMR_VSA5,21.871140632546883
SMR_VSA6,4.722094864452088
SMR_VSA7,54.3553410456928
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
SpAD_DzZ,140.95321763869248
SpAD_Dzi,190.7442519602472
SpAD_Dzm,140.94933360261413
SpAD_Dzp,203.89654305645695
SpAD_Dzv,210.66300212512652
SpAbs_Dt,389.84360648513666
SpDiam_A,4.790305284414627
SpDiam_D,184.5415990094031
SpMAD_Dt,16.243483603547364
SpMax_Dt,194.92180324256842
SsssssAs,0
VE1_Dzpe,4.825318449879768
VE1_Dzse,4.824902909155401
VE2_Dzpe,0.201054935411657
VE2_Dzse,0.2010376212148084
VE3_Dzpe,2.4493454699420285
VE3_Dzse,2.449259349487551
VMcGowan,245.4599999999998
VR1_Dzpe,135.6705693062402
VR1_Dzse,135.70174810544873
VR2_Dzpe,5.652940387760008
VR2_Dzse,5.654239504393697
VR3_Dzpe,5.785698400099704
VR3_Dzse,5.785928186244754
mZagreb1,7.979166666666668
mZagreb2,5.1527777777777795
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,10
nBondsKS,30
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.14585650969529082
AATSC1are,-0.0143905886426593
AATSC2are,0.03662868767313017
AATSC3are,-0.016911875382235486
AATSC4are,-0.014032889669616916
AATSC5are,-0.002717562326869822
AATSC6are,-0.013780319219100405
AATSC7are,-0.01704560199124814
AATSC8are,0.03810423963566364
AETA_beta,1.4791666666666667
BCUTdv-1h,6.017556270341988
BCUTdv-1l,0.6441948872725447
BCUTpe-1h,3.536845145651165
BCUTpe-1l,2.237361192800974
BCUTse-1h,3.7681821573950707
BCUTse-1l,2.4361666633172265
ETA_alpha,11.766666666666667
ETA_dBeta,5.5
ETA_eta_B,0.4767233894422045
ETA_eta_F,25.617894395513254
ETA_eta_L,4.559546448326317
ETA_eta_R,41.47168421943693
ETA_psi_1,0.5541601255886971
LabuteASA,142.75542545091804
LogEE_DzZ,70.15024415852709
LogEE_Dzi,95.4240676429955
LogEE_Dzm,70.14721300883345
LogEE_Dzp,100.77979066945045
LogEE_Dzv,104.88168352156225
PEOE_VSA1,5.106527394840706
PEOE_VSA2,9.820776672753126
PEOE_VSA3,13.401775505276145
PEOE_VSA4,0.0
PEOE_VSA5,5.098681808301038
PEOE_VSA6,17.696185628620217
PEOE_VSA7,49.017457491389784
PEOE_VSA8,0.0
PEOE_VSA9,15.478353225719111
SM1_Dzare,1.5506335390459918
SpAD_Dzpe,186.6272651815351
SpAD_Dzse,183.35622210185292
SpAbs_DzZ,139.0246462101211
SpAbs_Dzi,189.60153537706515
SpAbs_Dzm,139.0229474605461
SpAbs_Dzp,206.03091554257685
SpAbs_Dzv,211.92249123992934
SpDiam_Dt,279.2131042573352
SpMAD_DzZ,5.87305073494552
SpMAD_Dzi,7.9476771650103
SpMAD_Dzm,5.872888900108922
SpMAD_Dzp,8.495689294019039
SpMAD_Dzv,8.77762508854694
SpMax_DzZ,70.15024415852709
SpMax_Dzi,95.4240676429955
SpMax_Dzm,70.14721300883345
SpMax_Dzp,100.77979066945045
SpMax_Dzv,104.88168352156225
VE1_Dzare,4.825307569464031
VE2_Dzare,0.2010544820610013
VE3_Dzare,2.449343215079864
VR1_Dzare,135.64886108860856
VR2_Dzare,5.652035878692023
VR3_Dzare,5.785538380467889
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,17
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4902777777777778
AETA_dBeta,0.22916666666666666
AETA_eta_B,0.019863474560091854
AETA_eta_F,1.067412266479719
AETA_eta_L,0.18998110201359653
AETA_eta_R,1.7279868424765388
BCUTare-1h,3.5808220590304733
BCUTare-1l,2.1839609952129266
ETA_beta_s,15.0
ETA_dPsi_A,0.15983987441130287
ETA_dPsi_B,0.0
ETA_eta_BR,0.7347233894422045
ETA_eta_FL,6.877943724604575
ETA_eta_RL,11.437490172930891
LogEE_Dzpe,93.3738057343824
LogEE_Dzse,91.73849640848582
PEOE_VSA10,12.076831908048447
PEOE_VSA11,0.0
PEOE_VSA12,5.156436481820707
PEOE_VSA13,10.023291153407584
SlogP_VSA1,4.722094864452088
SlogP_VSA2,28.705666516718928
SlogP_VSA3,10.023291153407584
SlogP_VSA4,6.923737199690624
SlogP_VSA5,5.563451491696996
SlogP_VSA6,63.73929298685207
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,187.66370251645088
SpAbs_Dzpe,185.30345602200845
SpAbs_Dzse,182.02774423554732
SpDiam_DzZ,105.52239786771861
SpDiam_Dzi,144.98781412618737
SpDiam_Dzm,105.51720606366217
SpDiam_Dzp,152.61871101994114
SpDiam_Dzv,160.09906174876625
SpMAD_Dzpe,7.7761360492306295
SpMAD_Dzse,7.639842587577205
SpMax_Dzpe,93.3738057343824
SpMax_Dzse,91.73849640848582
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,24
AETA_beta_s,0.625
AETA_eta_BR,0.030613474560091853
AETA_eta_FL,0.2865809885251906
AETA_eta_RL,0.4765620905387871
DetourIndex,2258
EState_VSA1,10.023291153407584
EState_VSA2,10.644995308801679
EState_VSA3,15.739306232022043
EState_VSA4,17.325336441088112
EState_VSA5,24.52642128014937
EState_VSA6,24.26546827384644
EState_VSA7,6.923737199690624
EState_VSA8,19.903437002001372
EState_VSA9,0.0
ETA_beta_ns,20.5
ETA_shape_p,0.12747875354107646
ETA_shape_x,0.0708215297450425
ETA_shape_y,0.254957507082153
GhoseFilter,True
LogEE_Dzare,93.89646098901903
SlogP_VSA10,5.687386274683562
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,186.24228843899198
SpDiam_Dzpe,142.06905941498735
SpDiam_Dzse,139.50472718879746
SpMAD_Dzare,7.819320938185453
SpMax_Dzare,93.89646098901903
TopoPSA(NO),107.97000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,24.831989480977576
VSA_EState9,39.49752733803194
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8541666666666666
EState_VSA10,13.524324379169643
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.009722222222222188
FilterItLogS,-4.537954501575296
SpDiam_Dzare,142.8935442381671
ETA_beta_ns_d,1.5
ETA_epsilon_1,0.6692982456140353
ETA_epsilon_2,0.8847222222222221
ETA_epsilon_3,0.44117647058823567
ETA_epsilon_4,0.580666666666667
ETA_epsilon_5,0.8197530864197531
AETA_beta_ns_d,0.0625
ETA_dEpsilon_A,0.2281217750257996
ETA_dEpsilon_B,0.08863157894736828
ETA_dEpsilon_C,-0.13949019607843133
ETA_dEpsilon_D,0.06496913580246899
PetitjeanIndex,0.46153846153846156
TopoShapeIndex,0.8571428571428571
CDK Descriptors
FMFDescriptor,0.8333333333333334
MDEDescriptor,"0.0,1.675932198863946,1.0906507760654187,0.0,6.427925231590941,13.37779403576009,0.0,3.7273833094108255,0.0,0.0,0.6506976368304991,0.0,0.0,0.0,0.0,0.0,1.8948485120271366,0.0,0.0"
APolDescriptor,48.34110199999999
BCUTDescriptor,"11.850000000000005,31.97307332680677,-0.35932159932720276,0.24509278519110778,5.908699775514519,11.736762640483898"
BPolDescriptor,26.700898
TPSADescriptor,141.64999999999998
ALOGPDescriptor,"3.1285000000000003,9.787512250000002,92.66929999999998"
XLogPDescriptor,3.178000000000001
VAdjMaDescriptor,5.700439718141093
WeightDescriptor,362.0507324200001
ChiPathDescriptor,"17.156489770562874,11.437490172930893,10.952127207304772,8.517706599708347,6.652991034098924,4.93488858658993,3.456326346899201,2.1825731451210473,13.613674453698303,8.087125017517996,6.413704860289292,4.4122888152455,2.9562706848135365,1.9832086423042798,1.2028701606142311,0.6330196231479972"
ChiChainDescriptor,"0.0,0.0,0.14433756729740646,0.25343678769327627,0.34819199170779375,0.0,0.0,0.028867513459481284,0.08718937805333957,0.11470437146452164"
AtomCountDescriptor,38
BondCountDescriptor,26
SmallRingDescriptor,"3,3,3,3,0,0,1,2,0,0,0"
ChiClusterDescriptor,"2.2941067350702147,0.20412414523193154,0.46631284272709594,0.10206207261596577,0.9427195401592645,0.025499585890087693,0.10428391977414793,0.008499861963362563"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,11,1,1,0,0,0"
ZagrebIndexDescriptor,126.0
LargestChainDescriptor,14
MannholdLogPDescriptor,2.12
WeightedPathDescriptor,"48.53658270279336,2.02235761261639,26.189653022113205,7.542668317844481,12.060010958344467"
FractionalPSADescriptor,0.3912435117951306
WienerNumbersDescriptor,"1426.0,34.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.176279529685511,5.840740359999457,7.524494179797887,1.5810566507056163,1.8409412217375618,1.9860444737915657"
FractionalCSP3Descriptor,0.06666666666666667
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,6,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,3
LargestPiSystemDescriptor,17
PetitjeanNumberDescriptor,0.46153846153846156
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"18.781065088757398,8.131482834185537,5.019259259259259"
AromaticAtomsCountDescriptor,17
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,1048.09
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.06666666666666667
AutocorrelationDescriptorMass,"40.018834388628775,39.75859173229685,54.33646697146881,54.01217857068844,44.44297132600325"
PetitjeanShapeIndexDescriptor,"0.8571428571428571,NaN"
RotatableBondsCountDescriptor,5
AutocorrelationDescriptorCharge,"0.382756765930374,-0.24095277615395436,0.10422313714115856,-0.019209409470783742,-0.07393817914527262"
EccentricConnectivityIndexDescriptor,516
AutocorrelationDescriptorPolarizability,"1956.5007797387218,2271.5429488462837,3154.862157799023,2957.1278638674153,2630.8220593871856"
