DLiP-ID,I0017G
DLiP-Mol-ID,29531
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C17H23N3O4S/c1-11-17(12(2)24-19-11)13-6-7-15(23-3)16(9-13)25(21,22)20-14-5-4-8-18-10-14/h6-7,9,14,18,20H,4-5,8,10H2,1-3H3/t14-/m1/s1"
Standard Inchi Key(RDKit),UPPXBXOYPZLBFZ-CQSZACIVSA-N
Canonical SMILES(RDKit),COc1ccc(-c2c(C)noc2C)cc1S(=O)(=O)N[C@@H]1CCCNC1
SMILES(SDF),
MW(SDF),
MW(RDKit),365.455
MW Monoisotopic(RDKit),365.140927216
MolLogP(RDKit),1.99734
XLogP(SDF),
XLogP(CDK),1.94
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),6
HBA Lipinski(RDKit),7
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),2
HBD Lipinski(RDKit),2
PSA(SDF),
PSA(RDKit),93.46
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),5
nRings(SDF),
nRings(RDKit),3
Aromatic Rings(RDKit),2
nAtoms(SDF),
Heavy Atoms(RDKit),25
QED Weighted(RDKit),0.841708367261472
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,Bromodomain_Histone
Common Target Pref Name,Bromodomain/Histone
RDKit Descriptors
Ipc,496948.19266820914
qed,0.8417083672614724
Chi0,18.02673325856595
Chi1,11.919852082725852
TPSA,93.46000000000001
Chi0n,14.626283249323969
Chi0v,15.442779830251695
Chi1n,8.26457155673163
Chi1v,9.74773480432602
Chi2n,6.2293730010240616
Chi2v,7.9117752424335785
Chi3n,4.39388136844807
Chi3v,5.935581474648149
Chi4n,3.172647807597328
Chi4v,4.637982341872294
MolMR,94.17820000000005
MolWt,365.45500000000015
fr_SH,0
Kappa1,17.908082411390296
Kappa2,7.148408541059714
Kappa3,3.7035772209340436
fr_ArN,0
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,1
fr_NH1,2
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,835.2730682901083
MolLogP,1.9973399999999997
NOCount,7
fr_Ar_N,1
fr_COO2,0
fr_urea,0
BalabanJ,1.9989265688606057
SMR_VSA1,17.677754875102334
SMR_VSA2,0.0
SMR_VSA3,15.195546725583863
SMR_VSA4,0.0
SMR_VSA5,37.626441949899004
SMR_VSA6,20.199310353102685
SMR_VSA7,29.653276619107732
SMR_VSA8,0.0
SMR_VSA9,16.876414816677897
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,1
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,147.34158212713533
NHOHCount,2
PEOE_VSA1,14.576746494779727
PEOE_VSA2,0.0
PEOE_VSA3,13.139891848781026
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,11.223030325587056
PEOE_VSA7,50.93005967976605
PEOE_VSA8,18.150048726757532
PEOE_VSA9,12.803725536125995
RingCount,3
SMR_VSA10,10.023291153407584
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,365.1409272160001
NumHDonors,2
PEOE_VSA10,16.40524272767612
PEOE_VSA11,0.0
PEOE_VSA12,10.023291153407584
PEOE_VSA13,0.0
PEOE_VSA14,0.0
SlogP_VSA1,14.775746422258468
SlogP_VSA2,39.81561142370502
SlogP_VSA3,10.023291153407584
SlogP_VSA4,13.847474399381248
SlogP_VSA5,24.295818659574923
SlogP_VSA6,27.617679617875954
SlogP_VSA7,0.0
SlogP_VSA8,11.126902983393991
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,0
fr_benzene,1
fr_epoxide,0
fr_guanido,0
fr_halogen,0
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,1
fr_nitrile,0
fr_nitroso,0
fr_oxazole,0
fr_sulfide,0
fr_sulfone,0
EState_VSA1,10.023291153407584
EState_VSA2,10.937324304665736
EState_VSA3,18.054515658070923
EState_VSA4,36.20723063000705
EState_VSA5,7.109797541277533
EState_VSA6,19.056471336613843
EState_VSA7,12.990104268152233
EState_VSA8,15.195546725583863
EState_VSA9,9.259957890773396
SlogP_VSA10,0.0
SlogP_VSA11,5.749511833283905
SlogP_VSA12,0.0
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,31.02633402628983
VSA_EState9,31.931617126393466
fr_aldehyde,0
fr_barbitur,0
fr_bicyclic,0
fr_priamide,0
fr_pyridine,0
fr_thiazole,0
fr_thiocyan,0
EState_VSA10,8.417796984328938
EState_VSA11,0.0
FractionCSP3,0.47058823529411764
VSA_EState10,-3.7079511526832944
fr_C_O_noCOO,0
fr_Nhpyrrole,0
fr_imidazole,0
fr_phos_acid,0
fr_piperdine,1
fr_piperzine,0
fr_sulfonamd,1
fr_tetrazole,0
fr_thiophene,0
HallKierAlpha,-1.9
NumHAcceptors,6
fr_morpholine,0
fr_nitro_arom,0
fr_phos_ester,0
HeavyAtomCount,25
HeavyAtomMolWt,342.2710000000001
MaxEStateIndex,12.913832435752077
MinEStateIndex,-3.7079511526832944
NumHeteroatoms,8
fr_aryl_methyl,2
fr_isothiocyan,0
fr_Al_OH_noTert,0
fr_alkyl_halide,0
fr_allylic_oxid,0
fr_prisulfonamd,0
FpDensityMorgan1,1.36
FpDensityMorgan2,2.16
FpDensityMorgan3,2.76
MaxPartialCharge,0.24406949382990084
MinPartialCharge,-0.49533728726590814
NumAromaticRings,2
fr_unbrch_alkane,0
MaxAbsEStateIndex,12.913832435752077
MinAbsEStateIndex,0.11928109515411167
NumAliphaticRings,1
NumRotatableBonds,5
NumSaturatedRings,1
fr_Ndealkylation1,0
fr_Ndealkylation2,0
fr_benzodiazepine,0
fr_ketone_Topliss,0
fr_term_acetylene,0
fr_alkyl_carbamate,0
fr_dihydropyridine,0
MaxAbsPartialCharge,0.49533728726590814
MinAbsPartialCharge,0.24406949382990084
NumRadicalElectrons,0
NumValenceElectrons,136
fr_para_hydroxylation,0
NumAromaticCarbocycles,1
fr_nitro_arom_nonortho,0
fr_phenol_noOrthoHbond,0
NumAliphaticCarbocycles,0
NumAromaticHeterocycles,1
NumSaturatedCarbocycles,0
NumAliphaticHeterocycles,1
NumSaturatedHeterocycles,1
Mordred Descriptors
MW,365.1409272160007
MZ,0.673611111111111
Mi,1.1334507795085387
Mm,0.6338772791607693
Mp,0.6628522829341318
Mv,0.6156492002510349
SZ,32.33333333333333
Si,54.40563741640986
Sm,30.42610939971693
Sp,31.816909580838324
Sv,29.551161612049672
nB,0
nC,17
nF,0
nH,23
nI,0
nN,3
nO,4
nP,0
nS,1
nX,0
ABC,19.40512992181676
AMW,7.607102650333348
IC0,1.7040524842059366
IC1,3.573120312590144
IC2,4.688721875540866
IC3,5.079448698502606
IC4,5.079448698502606
IC5,5.079448698502606
MID,50.46128163349777
Mpe,0.9755718954248368
Mse,1.0124802743384316
NdO,2
NdS,0
NsF,0
NsI,0
NtN,0
SMR,94.17820000000005
SdO,25.827664871504155
SdS,0
Spe,46.827450980392165
SsF,0
SsI,0
Sse,48.599053168244716
StN,0
fMF,0.3958333333333333
nBr,0
nCl,0
AMID,2.0184512653399107
BIC0,0.29214548535421914
BIC1,0.6125814654336162
BIC2,0.8038419829886475
BIC3,0.8708288149043684
BIC4,0.8708288149043684
BIC5,0.8708288149043684
CIC0,3.8809100165152195
CIC1,2.0118421881310122
CIC2,0.8962406251802904
CIC3,0.5055138022185499
CIC4,0.5055138022185499
CIC5,0.5055138022185499
GGI1,6.0
GGI2,3.555555555555557
GGI3,2.7222222222222223
GGI4,1.6322222222222225
GGI5,1.0902777777777775
GGI6,0.8652154195011338
GGI7,0.3594458616780045
GGI8,0.23406399596875785
GGI9,0.10938271604938274
JGI1,0.2222222222222222
JGI2,0.09116809116809121
JGI3,0.06805555555555555
JGI4,0.04080555555555556
JGI5,0.02946696696696697
JGI6,0.026218649075791932
JGI7,0.010571937108176603
JGI8,0.011145904569940851
JGI9,0.0072921810699588495
MIC0,18.895369289638282
MIC1,36.94557231425447
MIC2,40.993890922756805
MIC3,41.38774356030224
MIC4,41.38774356030224
MIC5,41.38774356030224
MPC2,39
MPC3,51
MPC4,67
MPC5,76
MPC6,77
MPC7,94
MPC8,93
MPC9,90
Mare,0.9895833333333331
NaaN,1
NaaO,1
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,1
NssS,0
NtCH,0
NtsC,0
RNCG,0.23756943451254653
RPCG,0.11705852380098772
SIC0,0.3051144003179791
SIC1,0.6397751662842438
SIC2,0.8395261158755204
SIC3,0.9094866255318141
SIC4,0.9094866255318141
SIC5,0.9094866255318141
SaaN,3.940984183031441
SaaO,5.198669154785677
SaaS,0
Sare,47.49999999999999
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,5.279822924540186
SssS,0
StCH,0
StsC,0
TIC0,81.79451924188496
TIC1,171.5097750043269
TIC2,225.05865002596155
TIC3,243.8135375281251
TIC4,243.8135375281251
TIC5,243.8135375281251
Vabc,317.19675024481745
WPol,40
apol,53.13423899999998
bpol,34.341761000000005
nRot,5
ABCGG,16.627262419438125
ATS0Z,1294.0
ATS0d,155.0
ATS0i,7891.465188927828
ATS0m,5116.163280000001
ATS0p,72.250212811527
ATS0s,218.54946844993142
ATS0v,10106.996315939123
ATS1Z,1512.0
ATS1d,194.0
ATS1i,7374.7570051085
ATS1m,5779.984003
ATS1p,91.61769511
ATS1s,136.8317901234568
ATS1v,12960.350421617706
ATS2Z,2046.0
ATS2d,314.0
ATS2i,14125.36411456022
ATS2m,7662.795804
ATS2p,136.486301911037
ATS2s,310.7222222222223
ATS2v,19042.53465562759
ATS3Z,2331.0
ATS3d,349.0
ATS3i,17979.961107535044
ATS3m,8546.074039
ATS3p,161.13830207328198
ATS3s,322.55401234567904
ATS3v,21629.186240523864
ATS4Z,2472.0
ATS4d,359.0
ATS4i,20107.24484400508
ATS4m,8931.054983
ATS4p,168.296593370678
ATS4s,412.9753086419753
ATS4v,22212.94231563901
ATS5Z,2251.0
ATS5d,325.0
ATS5i,19114.604270101245
ATS5m,7969.724246
ATS5p,160.469990715584
ATS5s,423.945987654321
ATS5v,21225.858446771043
ATS6Z,2080.0
ATS6d,312.0
ATS6i,20156.13809012738
ATS6m,7423.178780999999
ATS6p,145.336883886319
ATS6s,372.1064814814815
ATS6v,19300.245568932245
ATS7Z,1933.0
ATS7d,273.0
ATS7i,16224.076434330615
ATS7m,6922.625029999999
ATS7p,127.80273943073499
ATS7s,396.5555555555556
ATS7v,17643.938899076296
ATS8Z,1317.0
ATS8d,240.0
ATS8i,17047.07255233924
ATS8m,4280.536596999999
ATS8p,118.75099706533899
ATS8s,302.25
ATS8v,15679.8484838963
C1SP1,0
C1SP2,0
C1SP3,4
C2SP1,0
C2SP2,7
C2SP3,3
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.47058823529411764
GGI10,0.048366493214978074
JGI10,0.004836649321497808
JGT10,0.5117837126137575
Kier1,19.753086419753085
Kier2,8.347140039447732
Kier3,4.465974625144176
MAXdO,12.913832435752077
MID_C,34.814793070497366
MID_N,6.00669092453494
MID_O,7.390647146043764
MID_X,0.0
MID_h,15.646488563000409
MINdO,12.913832435752077
MPC10,83
MWC01,27.0
MWC02,4.890349128221754
MWC03,5.746203190540153
MWC04,6.647688373563329
MWC05,7.522400231387125
MWC06,8.428799040653642
MWC07,9.312264991698108
MWC08,10.220230730583488
MWC09,11.108994179953779
MWC10,12.017457324487589
NaaCH,3
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,6
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,3
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,2
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,1.9973399999999997
SRW02,4.007333185232471
SRW03,0.0
SRW04,5.351858133476067
SRW05,2.3978952727983707
SRW06,6.892641641172089
SRW07,4.727387818712341
SRW08,8.520985989654934
SRW09,6.78332520060396
SRW10,10.196716711417025
SaaCH,5.088693389392794
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,3.3411032976730137
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,5.099175222558159
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,5.985918132876557
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.339273553908011
VE1_D,4.925008951612121
VE2_A,0.17357094215632046
VE2_D,0.19700035806448482
VE3_A,2.383997682084058
VE3_D,2.510616824082773
VR1_A,209.92915006913054
VR1_D,146.15569104868112
VR2_A,8.397166002765221
VR2_D,5.8462276419472445
VR3_A,6.263060825042789
VR3_D,5.9009631624521415
WPath,1453
Xc-3d,2.2883010563171156
Xc-4d,0.2041241452319315
Xc-5d,0.5561337577825363
Xc-6d,0.08333333333333333
Xp-0d,18.02673325856595
Xp-1d,11.919852082725852
Xp-2d,11.153962695473403
Xp-3d,9.037447086976522
Xp-4d,7.748549826983925
Xp-5d,5.727230633347387
Xp-6d,3.358605160819824
Xp-7d,2.735098276266961
ZMIC0,82.46624786986615
ZMIC1,37.765601300535856
ZMIC2,27.580451565835347
ZMIC3,25.56785755522337
ZMIC4,25.56785755522337
ZMIC5,25.56785755522337
nAcid,0
nAtom,48
nBase,1
nRing,3
piPC1,3.56953269648137
piPC2,4.200954297280359
piPC3,4.715145039196663
piPC4,5.2816161748246255
piPC5,5.668802755760174
piPC6,5.951618638560782
piPC7,6.43218619126352
piPC8,6.648215147893237
piPC9,6.879275425715751
AATS0Z,26.958333333333332
AATS0d,3.2291666666666665
AATS0i,164.40552476932976
AATS0m,106.58673500000002
AATS0p,1.5052127669068127
AATS0s,4.553113926040238
AATS0v,210.56242324873173
AATS1Z,30.24
AATS1d,3.88
AATS1i,147.49514010217
AATS1m,115.59968006
AATS1p,1.8323539022
AATS1s,2.736635802469136
AATS1v,259.20700843235414
AATS2Z,22.733333333333334
AATS2d,3.488888888888889
AATS2i,156.94849016178023
AATS2m,85.1421756
AATS2p,1.5165144656781888
AATS2s,3.45246913580247
AATS2v,211.58371839586212
AATS3Z,20.628318584070797
AATS3d,3.088495575221239
AATS3i,159.1147000666818
AATS3m,75.62897379646017
AATS3p,1.4260026732148847
AATS3s,2.8544602862449473
AATS3v,191.4087277922466
AATS4Z,19.776
AATS4d,2.872
AATS4i,160.85795875204064
AATS4m,71.448439864
AATS4p,1.346372746965424
AATS4s,3.3038024691358023
AATS4v,177.7035385251121
AATS5Z,18.758333333333333
AATS5d,2.7083333333333335
AATS5i,159.28836891751038
AATS5m,66.41436871666666
AATS5p,1.3372499226298666
AATS5s,3.532883230452675
AATS5v,176.88215372309202
AATS6Z,16.910569105691057
AATS6d,2.5365853658536586
AATS6i,163.87104138314945
AATS6m,60.35104699999999
AATS6p,1.1816006820025935
AATS6s,3.025255947003915
AATS6v,156.91256560107516
AATS7Z,19.138613861386137
AATS7d,2.702970297029703
AATS7i,160.63442014188726
AATS7m,68.54084188118811
AATS7p,1.2653736577300494
AATS7s,3.9262926292629268
AATS7v,174.69246434729007
AATS8Z,12.663461538461538
AATS8d,2.3076923076923075
AATS8i,163.91415915710806
AATS8m,41.15900574038461
AATS8p,1.141836510243644
AATS8s,2.90625
AATS8v,150.76777388361828
AMID_C,1.3925917228198947
AMID_N,0.2402676369813976
AMID_O,0.2956258858417506
AMID_X,0.0
AMID_h,0.6258595425200163
ATS0dv,352.44444444444446
ATS0pe,303.57810000000006
ATS0se,375.469065
ATS1dv,294.33333333333337
ATS1pe,328.67769999999996
ATS1se,395.165468
ATS2dv,506.66666666666663
ATS2pe,580.3808
ATS2se,708.40915
ATS3dv,440.33333333333337
ATS3pe,714.0397999999999
ATS3se,881.4079859999999
ATS4dv,491.33333333333337
ATS4pe,796.218
ATS4se,986.918822
ATS5dv,448.66666666666663
ATS5pe,768.0791999999999
ATS5se,950.906894
ATS6dv,390.6666666666667
ATS6pe,767.5409
ATS6se,961.511584
ATS7dv,442.0
ATS7pe,661.9354
ATS7se,813.663272
ATS8dv,158.0
ATS8pe,658.4685
ATS8se,819.422108
ATSC0Z,509.9166666666667
ATSC0c,0.8285161102309632
ATSC0d,31.479166666666664
ATSC0i,72.55020765298525
ATSC0m,2333.8249320000004
ATSC0p,13.432559600920312
ATSC0s,79.63421460619568
ATSC0v,2401.8902129117405
ATSC1Z,126.04513888888883
ATSC1c,-0.30562770820301766
ATSC1d,13.063368055555555
ATSC1i,-7.273474249939217
ATSC1m,546.0986549999997
ATSC1p,-1.0684242690580619
ATSC1s,-15.544045707471232
ATSC1v,40.977594426640195
ATSC2Z,109.03124999999997
ATSC2c,-0.09321841466326183
ATSC2d,4.997395833333329
ATSC2i,5.153000906792965
ATSC2m,517.2139004999997
ATSC2p,2.5591789472635336
ATSC2s,40.47818228988055
ATSC2v,515.8277283394463
ATSC3Z,42.23784722222215
ATSC3c,-0.14007479047500818
ATSC3d,-8.294704861111118
ATSC3i,8.53467573418045
ATSC3m,194.41095324999964
ATSC3p,1.0323216641069668
ATSC3s,-6.117118101697056
ATSC3v,199.37307354235975
ATSC4Z,-61.282986111111136
ATSC4c,0.277194043424305
ATSC4d,-12.331163194444446
ATSC4i,-0.5650123296477645
ATSC4m,-265.01377425000027
ATSC4p,-0.7327602686043597
ATSC4s,8.218975237494755
ATSC4v,-121.22064509611408
ATSC5Z,-283.125
ATSC5c,-0.010980828617470281
ATSC5d,3.3645833333333317
ATSC5i,-24.840528753791148
ATSC5m,-1271.8237535000003
ATSC5p,-5.686209273798722
ATSC5s,-22.78335315929357
ATSC5v,-928.0508981911089
ATSC6Z,55.630208333333314
ATSC6c,-0.5780868408587346
ATSC6d,-5.123697916666667
ATSC6i,-5.919649874656633
ATSC6m,260.42462824999996
ATSC6p,1.341473872399326
ATSC6s,-51.82702999524892
ATSC6v,388.9212519490195
ATSC7Z,-159.74131944444446
ATSC7c,0.809863249163268
ATSC7d,-20.52907986111111
ATSC7i,-15.956480733428776
ATSC7m,-713.3081477500001
ATSC7p,-6.41183706780539
ATSC7s,42.49643776464382
ATSC7v,-825.9577088881109
ATSC8Z,-383.19444444444446
ATSC8c,-0.36325966664379206
ATSC8d,-8.913194444444443
ATSC8i,-5.303586010658344
ATSC8m,-1793.894378
ATSC8p,-1.7135741935452178
ATSC8s,-58.248656538161114
ATSC8v,-1310.323108206115
AXp-0d,0.7210693303426381
AXp-1d,0.44147600306392043
AXp-2d,0.285999043473677
AXp-3d,0.1772048448426769
AXp-4d,0.11564999741767051
AXp-5d,0.07535829780720245
AXp-6d,0.04361824884181589
AXp-7d,0.029096790173052778
GATS1Z,0.8507468540611212
GATS1c,1.3918601078756179
GATS1d,0.8809000661813369
GATS1i,1.401939855322998
GATS1m,0.8441574226056815
GATS1p,1.354623758882932
GATS1s,0.7635258906886712
GATS1v,1.0593465264494288
GATS2Z,0.8269869804434274
GATS2c,1.1967964280566021
GATS2d,1.1197882197220386
GATS2i,1.087526385713017
GATS2m,0.8224638785088327
GATS2p,0.9283166495082479
GATS2s,0.5531402486702153
GATS2v,0.883000908495476
GATS3Z,1.0355066982718848
GATS3c,1.0884946184096624
GATS3d,1.2816455140181444
GATS3i,1.04845068263906
GATS3m,1.0242861961050687
GATS3p,1.0703621277736843
GATS3s,0.9006460116470338
GATS3v,0.9691367522108103
GATS4Z,1.2653361660402025
GATS4c,1.0060668147192722
GATS4d,1.3377736598279286
GATS4i,1.0641126305187751
GATS4m,1.2395407888238292
GATS4p,1.1969300389678532
GATS4s,1.1899443612911054
GATS4v,1.0139311900263008
GATS5Z,1.4586206896551723
GATS5c,0.989640369698389
GATS5d,1.0762409000661814
GATS5i,1.1945097857872526
GATS5m,1.4289435560245494
GATS5p,1.371346323890064
GATS5s,1.7590306705845493
GATS5v,1.1527967833013986
GATS6Z,1.0146405239179046
GATS6c,1.2488291111059708
GATS6d,1.134961501832093
GATS6i,0.9653250853781937
GATS6m,1.007752467874031
GATS6p,0.9674215051154951
GATS6s,1.8606995426803186
GATS6v,0.9034696578291814
GATS7Z,1.2502528239423059
GATS7c,0.9915760555855694
GATS7d,1.4265288871706496
GATS7i,1.1290752689302215
GATS7m,1.2341104907726301
GATS7p,1.2906745601383711
GATS7s,1.0650426429408129
GATS7v,1.1212678333968493
GATS8Z,1.0781456245992935
GATS8c,1.4757282359666835
GATS8d,0.9044443313139541
GATS8i,0.9558198979463254
GATS8m,1.1084233905332452
GATS8p,0.8084301734380909
GATS8s,1.5805625038799087
GATS8v,1.1592406834826978
MATS1Z,0.23730021245301508
MATS1c,-0.35413022903453967
MATS1d,0.3983851753805427
MATS1i,-0.09624418049001043
MATS1m,0.22463326259469388
MATS1p,-0.07635829125414534
MATS1s,-0.18738533371573432
MATS1v,0.016378138533603374
MATS2Z,0.11403824154273572
MATS2c,-0.06000666397005482
MATS2d,0.08466799029340386
MATS2i,0.037880899851242496
MATS2m,0.11819541809573905
MATS2p,0.10161097207765506
MATS2s,0.27109407676956837
MATS2v,0.11453817510148916
MATS3Z,0.035185632449052436
MATS3c,-0.0718161001569407
MATS3d,-0.11192845387512235
MATS3i,0.04997020824214636
MATS3m,0.03538467805622316
MATS3p,0.032645179364528626
MATS3s,-0.0326294653793989
MATS3v,0.035259499669541304
MATS4Z,-0.046150024513809465
MATS4c,0.1284736788585323
MATS4d,-0.150422236929186
MATS4i,-0.0029905460177661403
MATS4m,-0.04360450859730557
MATS4p,-0.020947604291649356
MATS4s,0.039632292561750666
MATS4v,-0.01938003971483699
MATS5Z,-0.22209511358065043
MATS5c,-0.0053014436204066985
MATS5d,0.04275314361350098
MATS5i,-0.13695634820292082
MATS5m,-0.2179810038125002
MATS5p,-0.16932615801411785
MATS5s,-0.11444002190244987
MATS5v,-0.15455342516526768
MATS6Z,0.04257430873050354
MATS6c,-0.2722878432170394
MATS6d,-0.06351794159900567
MATS6i,-0.031841497673006744
MATS6m,0.04354616399286636
MATS6p,0.03897261687558311
MATS6s,-0.2539760395351065
MATS6v,0.06318946065318493
MATS7Z,-0.14888053603529988
MATS7c,0.464548003110702
MATS7d,-0.30993178735477783
MATS7i,-0.1045245522741182
MATS7m,-0.1452542249231402
MATS7p,-0.2268524976715462
MATS7s,0.2536136880148659
MATS7v,-0.16342726848594902
MATS8Z,-0.3468389756999007
MATS8c,-0.20235974365665926
MATS8d,-0.13068268594410223
MATS8i,-0.033739516497378864
MATS8m,-0.3547615076144946
MATS8p,-0.058877862486214745
MATS8s,-0.33759352632848727
MATS8v,-0.2517869085892178
MAXaaN,3.940984183031441
MAXaaO,5.198669154785677
MAXssO,5.279822924540186
MINaaN,3.940984183031441
MINaaO,5.198669154785677
MINssO,5.279822924540186
NddssS,1
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,4
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,-3.7079511526832944
SdssSe,0
SdsssP,0
SpAD_A,31.66382362504616
SpAD_D,240.4676796452967
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,3.3152010714754225
SssNH2,0
SsssAs,0
SsssCH,-0.11928109515411167
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,722
TMWC10,127.89438719108898
TSRW10,73.87814395306725
VE1_Dt,4.927470886922464
VE2_Dt,0.19709883547689855
VE3_Dt,2.5111165836157903
VR1_Dt,144.98903783406186
VR2_Dt,5.799561513362474
VR3_Dt,5.892948870292418
Xc-3dv,1.1938627777491422
Xc-4dv,0.05103103630798288
Xc-5dv,0.21759793407088152
Xc-6dv,0.01473139127471974
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.4181090996453738
Xch-7d,0.4794892831269672
Xp-0dv,15.442779830251695
Xp-1dv,9.74773480432602
Xp-2dv,7.911775242433578
Xp-3dv,5.93558147464815
