DLiP-ID,J100A4
DLiP-Mol-ID,37066
Vendor-ID,
Standard Inchi(RDKit),"InChI=1S/C25H27N5O4/c1-4-30(5-2)19-11-9-18(10-12-19)27-25(31)23-17(3)28-34-24(23)21-16-20(33-29-21)13-15-32-22-8-6-7-14-26-22/h6-12,14,16H,4-5,13,15H2,1-3H3,(H,27,31)"
Standard Inchi Key(RDKit),ZDLZHWNYANWWBR-UHFFFAOYSA-N
Canonical SMILES(RDKit),CCN(CC)c1ccc(NC(=O)c2c(C)noc2-c2cc(CCOc3ccccn3)on2)cc1
SMILES(SDF),
MW(SDF),
MW(RDKit),461.522
MW Monoisotopic(RDKit),461.206304344
MolLogP(RDKit),4.75302
XLogP(SDF),
XLogP(CDK),4.731
ALogP(SDF),
Num H Acceptors(SDF),
nHAcceptors(SDF),
HBA(RDKit),8
HBA Lipinski(RDKit),9
Num H Donors(SDF),
nHDonors(SDF),
HBD(RDKit),1
HBD Lipinski(RDKit),1
PSA(SDF),
PSA(RDKit),106.52
RO3 Pass,
Num RO5 Violations,0
Num Lipinski RO5 Violations,0
nBonds(SDF),
nRigidBonds(SDF),
nRotatableBonds(SDF),
nRotatableBonds(RDKit),10
nRings(SDF),
nRings(RDKit),4
Aromatic Rings(RDKit),4
nAtoms(SDF),
Heavy Atoms(RDKit),34
QED Weighted(RDKit),0.36047452116488
Molecular Formula(SDF),
PPI Type(SDF),
PDB ID(SDF),
Receptor Chain(SDF),
Protein Name Receptor(SDF),
Peptide Chain(SDF),
Protein Name Peptide(SDF),
ELM ID(SDF),
Motif Sequence(SDF),
Physical Form Apperance(SDF),
Quantity of Sample mg(SDF),
Box Num(SDF),
Box Position(SDF),
fCsp3(SDF),
nCarbons(SDF),
nHetAtoms(SDF),
nHalide(SDF),
Year(SDF),
No(SDF),
Target Pref Name,GATA4/NKX2-5
Common Target Pref Name,GATA4/NKX2-5
RDKit Descriptors
Ipc,75107268.83076672
qed,0.36047452116488066
Chi0,23.9156383156272
Chi1,16.58404999576855
TPSA,106.52000000000001
Chi0n,19.446427091308106
Chi0v,19.446427091308106
Chi1n,11.210561261770131
Chi1v,11.210561261770131
Chi2n,7.5902986699900765
Chi2v,7.5902986699900765
Chi3n,5.371305780719603
Chi3v,5.371305780719603
Chi4n,3.576359091673489
Chi4v,3.576359091673489
MolMR,128.1292
MolWt,461.5220000000002
fr_SH,0
Kappa1,23.032831937184216
Kappa2,10.651001605409359
Kappa3,5.252587519412491
fr_ArN,0
fr_COO,0
fr_C_O,1
fr_C_S,0
fr_NH0,4
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,1213.854080977998
MolLogP,4.753020000000004
NOCount,9
fr_Ar_N,3
fr_COO2,0
fr_urea,0
BalabanJ,1.4311205372415936
SMR_VSA1,18.577590011818568
SMR_VSA2,0.0
SMR_VSA3,15.2973050351981
SMR_VSA4,0.0
SMR_VSA5,27.19203322199788
SMR_VSA6,29.91309311119488
SMR_VSA7,71.74540702472586
SMR_VSA8,0.0
SMR_VSA9,17.334163750158275
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,1
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,1
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,197.25730091875576
NHOHCount,1
PEOE_VSA1,23.999751162603552
PEOE_VSA2,4.794537184071822
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,16.379693582712502
PEOE_VSA7,51.10304694137992
PEOE_VSA8,49.214684692654586
PEOE_VSA9,12.300809959361379
RingCount,4
SMR_VSA10,17.28195227871863
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,461.206304344
NumHDonors,1
PEOE_VSA10,11.323698910571437
PEOE_VSA11,5.693927994848461
PEOE_VSA12,11.640235755309813
PEOE_VSA13,5.907179729351506
PEOE_VSA14,0.0
SlogP_VSA1,14.953561288656857
SlogP_VSA2,40.90087954088767
SlogP_VSA3,6.4208216229260096
SlogP_VSA4,6.923737199690624
SlogP_VSA5,35.65963848887297
SlogP_VSA6,63.77396999325265
SlogP_VSA7,0.0
SlogP_VSA8,11.454175413722904
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,2
fr_benzene,1
fr_epoxide,0
fr_guanido,0
fr_halogen,0
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,0
fr_nitrile,0
fr_nitroso,0
fr_oxazole,0
fr_sulfide,0
fr_sulfone,0
EState_VSA1,0.0
EState_VSA2,11.667427148225947
EState_VSA3,47.30663309882621
EState_VSA4,18.776899086508713
EState_VSA5,0.0
EState_VSA6,25.25331490822692
EState_VSA7,36.39820241076966
EState_VSA8,39.361477769436156
EState_VSA9,13.783052827746744
SlogP_VSA10,11.374772549367124
SlogP_VSA11,5.879988336435371
SlogP_VSA12,0.0
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,10.827413893034349
VSA_EState9,65.17258610696567
fr_aldehyde,0
fr_barbitur,0
fr_bicyclic,0
fr_priamide,0
fr_pyridine,1
fr_thiazole,0
fr_thiocyan,0
EState_VSA10,4.794537184071822
EState_VSA11,0.0
FractionCSP3,0.28
VSA_EState10,0.0
fr_C_O_noCOO,1
fr_Nhpyrrole,0
fr_imidazole,0
fr_phos_acid,0
fr_piperdine,0
fr_piperzine,0
fr_sulfonamd,0
fr_tetrazole,0
fr_thiophene,0
HallKierAlpha,-4.14
NumHAcceptors,8
fr_morpholine,0
fr_nitro_arom,0
fr_phos_ester,0
HeavyAtomCount,34
HeavyAtomMolWt,434.3060000000002
MaxEStateIndex,13.050177823700238
MinEStateIndex,-0.32650510490160367
NumHeteroatoms,9
fr_aryl_methyl,1
fr_isothiocyan,0
fr_Al_OH_noTert,0
fr_alkyl_halide,0
fr_allylic_oxid,0
fr_prisulfonamd,0
FpDensityMorgan1,1.0588235294117647
FpDensityMorgan2,1.8529411764705883
FpDensityMorgan3,2.5588235294117645
MaxPartialCharge,0.2611322008865658
MinPartialCharge,-0.4771818500087309
NumAromaticRings,4
fr_unbrch_alkane,0
MaxAbsEStateIndex,13.050177823700238
MinAbsEStateIndex,0.25963488211323726
NumAliphaticRings,0
NumRotatableBonds,10
NumSaturatedRings,0
fr_Ndealkylation1,0
fr_Ndealkylation2,0
fr_benzodiazepine,0
fr_ketone_Topliss,0
fr_term_acetylene,0
fr_alkyl_carbamate,0
fr_dihydropyridine,0
MaxAbsPartialCharge,0.4771818500087309
MinAbsPartialCharge,0.2611322008865658
NumRadicalElectrons,0
NumValenceElectrons,176
fr_para_hydroxylation,0
NumAromaticCarbocycles,1
fr_nitro_arom_nonortho,0
fr_phenol_noOrthoHbond,0
NumAliphaticCarbocycles,0
NumAromaticHeterocycles,3
NumSaturatedCarbocycles,0
NumAliphaticHeterocycles,0
NumSaturatedHeterocycles,0
Mordred Descriptors
MW,461.2063043440007
MZ,0.6666666666666666
Mi,1.1294696032761555
Mm,0.6299171115002505
Mp,0.6720468342004516
Mv,0.6387490098200493
SZ,40.666666666666664
Si,68.89764579984549
Sm,38.42494380151528
Sp,40.99485688622755
Sv,38.96368959902301
nB,0
nC,25
nF,0
nH,27
nI,0
nN,5
nO,4
nP,0
nS,0
nX,0
ABC,26.179529930785197
AMW,7.560759087606569
IC0,1.6014257346576637
IC1,3.7665374471655655
IC2,4.877218280079435
IC3,5.270660903030255
IC4,5.336234673522058
IC5,5.336234673522058
MID,69.39906463090935
Mpe,0.9778849244615879
Mse,1.0102324692846825
NdO,1
NdS,0
NsF,0
NsI,0
NtN,0
SMR,128.1292
SdO,13.050177823700238
SdS,0
Spe,59.65098039215686
SsF,0
SsI,0
Sse,61.62418062636563
StN,0
fMF,0.4426229508196721
nBr,0
nCl,0
AMID,2.0411489597326278
BIC0,0.25709942996112045
BIC1,0.6046953097081894
BIC2,0.7830085482374438
BIC3,0.8461734343098457
BIC4,0.8567009153219126
BIC5,0.8567009153219126
CIC0,4.329311602905223
CIC1,2.164199890397321
CIC2,1.0535190574834514
CIC3,0.6600764345326313
CIC4,0.5945026640408289
CIC5,0.5945026640408289
GGI1,6.0
GGI2,3.555555555555557
GGI3,2.1597222222222223
GGI4,1.5633333333333335
GGI5,1.0555555555555554
GGI6,0.7986394557823129
GGI7,0.3568594104308389
GGI8,0.3709057697152935
GGI9,0.2659413580246914
JGI1,0.16216216216216212
JGI2,0.07111111111111114
JGI3,0.043194444444444445
JGI4,0.03190476190476191
JGI5,0.02398989898989899
JGI6,0.019015225137674112
JGI7,0.008921485260770974
JGI8,0.010024480262575498
JGI9,0.0075983245149911826
MIC0,15.126468651438941
MIC1,36.36103991222865
MIC2,42.36660619180582
MIC3,43.48470455246156
MIC4,43.5508029131173
MIC5,43.5508029131173
MPC2,50
MPC3,66
MPC4,84
MPC5,93
MPC6,99
MPC7,113
MPC8,123
MPC9,131
Mare,0.9918032786885247
NaaN,3
NaaO,2
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,1
NssS,0
NtCH,0
NtsC,0
RNCG,0.1649021747466887
RPCG,0.0902407914756104
SIC0,0.27002135544173944
SIC1,0.635087550296629
SIC2,0.8223628871892726
SIC3,0.8887024670015354
SIC4,0.8997590636369124
SIC5,0.8997590636369124
SaaN,12.14318182349718
SaaO,10.827413893034349
SaaS,0
Sare,60.50000000000001
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,5.5929394132391845
SssS,0
StCH,0
StsC,0
TIC0,97.68696981411749
TIC1,229.7587842770995
TIC2,297.51031508484556
TIC3,321.51031508484556
TIC4,325.5103150848455
TIC5,325.5103150848455
Vabc,409.073916122609
WPol,50
apol,68.46141099999998
bpol,36.58258900000001
nRot,10
ABCGG,20.114794898799378
ATS0Z,1428.0
ATS0d,201.0
ATS0i,9960.640964164724
ATS0m,5638.889002000003
ATS0p,90.34986443092298
ATS0s,232.0
ATS0v,13509.317617334207
ATS1Z,1649.0
ATS1d,248.0
ATS1i,9477.002627986707
ATS1m,6281.608509000003
ATS1p,113.24662436000006
ATS1s,213.11111111111111
ATS1v,16825.629943721033
ATS2Z,2330.0
ATS2d,383.0
ATS2i,16855.042091184234
ATS2m,8739.709386000006
ATS2p,161.13860901503708
ATS2s,333.58333333333326
ATS2v,23525.980978966396
ATS3Z,2429.0
ATS3d,409.0
ATS3i,20999.48631971748
ATS3m,8903.612293999999
ATS3p,175.073738863829
ATS3s,385.3055555555555
ATS3v,25171.877510019425
ATS4Z,2551.0
ATS4d,405.0
ATS4i,21604.58062854259
ATS4m,9237.041029
ATS4p,183.88455142618795
ATS4s,463.3611111111111
ATS4v,25960.101835518755
ATS5Z,2318.0
ATS5d,397.0
ATS5i,24041.585527260224
ATS5m,8241.826875999997
ATS5p,185.500443118621
ATS5s,446.52777777777766
ATS5v,25202.235686811317
ATS6Z,2150.0
ATS6d,372.0
ATS6i,22748.95863509461
ATS6m,7750.61025
ATS6p,168.59285930426205
ATS6s,394.3888888888888
ATS6v,22936.243100572658
ATS7Z,2048.0
ATS7d,355.0
ATS7i,19515.874019234034
ATS7m,7391.898471999999
ATS7p,151.044302880678
ATS7s,352.11111111111103
ATS7v,21180.330005384392
ATS8Z,1908.0
ATS8d,316.0
ATS8i,17351.852184506035
ATS8m,6869.982425000001
ATS8p,138.29815533903692
ATS8s,333.47222222222223
ATS8v,19676.814987829955
C1SP1,0
C1SP2,3
C1SP3,6
C2SP1,0
C2SP2,14
C2SP3,1
C3SP2,1
C3SP3,0
C4SP3,0
FCSP3,0.28
GGI10,0.24589939802061014
JGI10,0.007025697086303148
JGT10,0.38494759087469355
Kier1,27.04601899196494
Kier2,13.5168
Kier3,7.287419651056014
MAXdO,13.050177823700238
MID_C,51.21953232424927
MID_N,10.263996942103265
MID_O,7.915535364556813
MID_X,0.0
MID_h,18.17953230666008
MINdO,13.050177823700238
MPC10,145
MWC01,37.0
MWC02,5.1647859739235145
MWC03,6.008813185442595
MWC04,6.874198495453294
MWC05,7.732369222284388
MWC06,8.604654467186231
MWC07,9.470625553571013
MWC08,10.347371770548238
MWC09,11.219104588559038
MWC10,12.099439097688393
NaaCH,9
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,8
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,3
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,4.753020000000004
SRW02,4.31748811353631
SRW03,0.0
SRW04,5.616771097666572
SRW05,3.044522437723423
SRW06,7.102499355774649
SRW07,5.351858133476067
SRW08,8.670257567143075
SRW09,7.40184157874383
SRW10,10.282095206474409
SaaCH,16.578809396268095
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,4.362091804803143
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.32650510490160367
SdssS,0
SsCH3,5.934075978555439
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.9139584701044074
SssPH,0
SssSe,0
SsssB,0
SsssN,2.233546112890038
SsssP,0
VE1_A,4.21235208571854
VE1_D,5.725263466215256
VE2_A,0.12389270840348647
VE2_D,0.16839010194750753
VE3_A,2.661796613501571
VE3_D,2.9686640003031255
VR1_A,1106.7191657870774
VR1_D,232.47844913705785
VR2_A,32.55056369961992
VR2_D,6.837601445207584
VR3_A,8.232930642703575
VR3_D,6.672572960469747
WPath,4151
Xc-3d,1.830970831085892
Xc-4d,0.0
Xc-5d,0.3538704765036392
Xc-6d,0.0
Xp-0d,23.9156383156272
Xp-1d,16.58404999576855
Xp-2d,14.240304104836415
Xp-3d,12.212589450862817
Xp-4d,10.264332697587083
Xp-5d,7.232507531076937
Xp-6d,4.8072102154849885
Xp-7d,3.6449285135101888
ZMIC0,111.76516116209912
ZMIC1,51.629332425394786
ZMIC2,31.753633155618076
ZMIC3,28.16779647275284
ZMIC4,27.91004320471593
ZMIC5,27.91004320471593
nAcid,0
nAtom,61
nBase,0
nRing,4
piPC1,3.912023005428146
piPC2,4.483002552013883
piPC3,5.051457288616511
piPC4,5.610844478996932
piPC5,5.96966617964657
piPC6,6.170786818873342
piPC7,6.506997822473216
piPC8,6.820527969589875
piPC9,7.038097999440804
AATS0Z,23.40983606557377
AATS0d,3.2950819672131146
AATS0i,163.28919613384795
AATS0m,92.44080331147545
AATS0p,1.481145318539721
AATS0s,3.80327868852459
AATS0v,221.464223234987
AATS1Z,25.765625
AATS1d,3.875
AATS1i,148.0781660622923
AATS1m,98.15013295312505
AATS1p,1.7694785056250009
AATS1s,3.329861111111111
AATS1v,262.90046787064114
AATS2Z,21.574074074074073
AATS2d,3.5462962962962963
AATS2i,156.06520454800216
AATS2m,80.92323505555561
AATS2p,1.4920241575466395
AATS2s,3.0887345679012337
AATS2v,217.83315721265183
AATS3Z,18.684615384615384
AATS3d,3.146153846153846
AATS3i,161.53451015167292
AATS3m,68.48932533846153
AATS3p,1.3467210681833
AATS3s,2.9638888888888886
AATS3v,193.62982700014942
AATS4Z,18.75735294117647
AATS4d,2.9779411764705883
AATS4i,158.85721050398962
AATS4m,67.91941933088235
AATS4p,1.3520922898984409
AATS4s,3.4070669934640523
AATS4v,190.88310173175554
AATS5Z,15.557046979865772
AATS5d,2.664429530201342
AATS5i,161.35292300174646
AATS5m,55.31427433557045
AATS5p,1.2449694169034966
AATS5s,2.9968307233407896
AATS5v,169.1425213879954
AATS6Z,15.357142857142858
AATS6d,2.657142857142857
AATS6i,162.4925616792472
AATS6m,55.36150178571428
AATS6p,1.2042347093161574
AATS6s,2.8170634920634914
AATS6v,163.83030786123328
AATS7Z,17.066666666666666
AATS7d,2.9583333333333335
AATS7i,162.63228349361694
AATS7m,61.59915393333333
AATS7p,1.25870252400565
AATS7s,2.9342592592592585
AATS7v,176.50275004486994
AATS8Z,17.83177570093458
AATS8d,2.953271028037383
AATS8i,162.1668428458508
AATS8m,64.20544322429907
AATS8p,1.2925061246638965
AATS8s,3.1165628245067496
AATS8v,183.89546717598088
AMID_C,1.506456833066155
AMID_N,0.3018822630030372
AMID_O,0.2328098636634357
AMID_X,0.0
AMID_h,0.5346921266664729
ATS0dv,504.0
ATS0pe,386.78489999999994
ATS0se,474.3264719999998
ATS1dv,528.0
ATS1pe,423.6437
ATS1se,504.1358039999997
ATS2dv,706.0
ATS2pe,696.8792
ATS2se,844.3265759999998
ATS3dv,654.0
ATS3pe,832.6226000000001
ATS3se,1019.4279440000003
ATS4dv,699.0
ATS4pe,881.6017000000002
ATS4se,1075.24386
ATS5dv,622.0
ATS5pe,922.2125
ATS5se,1143.142096
ATS6dv,578.0
ATS6pe,853.7753000000001
ATS6se,1064.1171439999998
ATS7dv,552.0
ATS7pe,760.9403000000003
ATS7se,937.470816
ATS8dv,521.0
ATS8pe,689.0960999999998
ATS8se,843.7195160000001
ATSC0Z,452.0
ATSC0c,1.2071446033304365
ATSC0d,33.77049180327868
ATSC0i,93.78354327616684
ATSC0m,2147.043813737704
ATSC0p,13.514375970088224
ATSC0s,58.08196721311474
ATSC0v,2968.8212796331113
ATSC1Z,37.0
ATSC1c,-0.43191319905869663
ATSC1d,16.142434829346936
ATSC1i,-14.252858573239003
ATSC1m,168.52115258667078
ATSC1p,-1.1501996936638612
ATSC1s,1.311997969482517
ATSC1v,-91.10203436656612
ATSC2Z,102.0
ATSC2c,0.07875727505937455
ATSC2d,5.193227626981988
ATSC2i,-26.35670088028308
ATSC2m,479.23669115291636
ATSC2p,-0.9891635683298465
ATSC2s,9.995588103556397
ATSC2v,202.31466668962588
ATSC3Z,21.0
ATSC3c,-0.5367964348418965
ATSC3d,-9.494490728298844
ATSC3i,11.888498545962877
ATSC3m,114.70869216554716
ATSC3p,2.2897913065060034
ATSC3s,-6.9811505270387295
ATSC3v,585.0192158587653
ATSC4Z,-109.0
ATSC4c,0.3112487595215855
ATSC4d,-10.291588282719704
ATSC4i,-13.304912743320973
ATSC4m,-540.7483109725874
ATSC4p,-4.412644930727543
ATSC4s,19.79585087640717
ATSC4v,-1172.3200827743183
ATSC5Z,-14.0
ATSC5c,-0.08148645867302227
ATSC5d,10.724536414942218
ATSC5i,7.067236103755013
ATSC5m,-74.8583550314432
ATSC5p,-1.5617747358921341
ATSC5s,-3.874623010540776
ATSC5v,-319.2775784688773
ATSC6Z,182.0
ATSC6c,0.010601782869779518
ATSC6d,4.100510615425962
ATSC6i,-8.1436371631491
ATSC6m,856.794244175759
ATSC6p,1.3412975964478988
ATSC6s,10.913882170264863
ATSC6v,695.5325589682417
ATSC7Z,4.0
ATSC7c,0.18056352079522947
ATSC7d,-4.810803547433488
ATSC7i,-4.950480278697681
ATSC7m,21.907607794678913
ATSC7p,0.43739112526859786
ATSC7s,1.105601839409954
ATSC7v,80.31899488862771
ATSC8Z,-92.0
ATSC8c,-0.4523162965385566
ATSC8d,1.6812684762160703
ATSC8i,-6.5755623278049375
ATSC8m,-433.00564021203945
ATSC8p,-2.013809752164452
ATSC8s,-18.013086386574695
ATSC8v,-406.767981261543
AXp-0d,0.7034011269302117
AXp-1d,0.448217567453204
AXp-2d,0.2848060820967283
AXp-3d,0.18503923410398207
AXp-4d,0.1221944368760367
AXp-5d,0.07776889818362298
AXp-6d,0.04855767894429281
AXp-7d,0.032256004544337954
GATS1Z,0.7435702433628318
GATS1c,1.4037152744987347
GATS1d,0.6385012135922332
GATS1i,1.3442605423662444
GATS1m,0.7510333521555435
GATS1p,1.1523675713155024
GATS1s,0.6055110135007998
GATS1v,1.0027484513515432
GATS2Z,0.7872418879056047
GATS2c,1.155166874868614
GATS2d,1.1104368932038837
GATS2i,1.257613376010925
GATS2m,0.789932667979896
GATS2p,1.049313674218674
GATS2s,0.6296975779053116
GATS2v,0.9270266310435447
GATS3Z,0.9577944179714092
GATS3c,1.5031298114931608
GATS3d,1.2710231516056762
GATS3i,0.9877573367814046
GATS3m,0.9524859634333348
GATS3p,0.8817482459427677
GATS3s,1.0172405682566563
GATS3v,0.8529892724165413
GATS4Z,1.0780517959396148
GATS4c,1.0840218940861668
GATS4d,1.1365648201027987
GATS4i,1.099778672432997
GATS4m,1.079952132296206
GATS4p,1.1317518505708606
GATS4s,1.0285920041174812
GATS4v,1.1241551923923163
GATS5Z,0.995575221238938
GATS5c,0.899287817286693
GATS5d,0.8346908190525838
GATS5i,0.9372585346727044
GATS5m,0.9974503867659473
GATS5p,1.0411883890123586
GATS5s,1.3733195430255711
GATS5v,1.0370017899382564
GATS6Z,0.8201643489254109
GATS6c,0.7721894305748473
GATS6d,0.9644937586685162
GATS6i,0.9744198332597686
GATS6m,0.822866130022922
GATS6p,0.9511491094009171
GATS6s,1.0181629100977112
GATS6v,0.9077587996287252
GATS7Z,0.9983407079646017
GATS7c,1.0015890273442092
GATS7d,1.1252427184466023
GATS7i,1.0241842920976518
GATS7m,0.9949841604680825
GATS7p,0.9443126831424972
GATS7s,0.8243857214538842
GATS7v,0.9410431096179266
GATS8Z,1.1066082209908197
GATS8c,1.4070649274735867
GATS8d,0.954768169857545
GATS8i,1.0847165515543595
GATS8m,1.1021760731622436
GATS8p,1.0311579756572253
GATS8s,1.402438488248075
GATS8v,1.008690951291137
MATS1Z,0.07802129424778761
MATS1c,-0.34102564574041583
MATS1d,0.455597694174757
MATS1i,-0.14485223476377984
MATS1m,0.07481064081293737
MATS1p,-0.08111984493030285
MATS1s,0.02152988482767273
MATS1v,-0.02924784563534388
MATS2Z,0.1274582104228122
MATS2c,0.03684999759370459
MATS2d,0.0868572455951096
MATS2i,-0.15873419372724523
MATS2m,0.12607101039767926
MATS2p,-0.04134073514784245
MATS2s,0.09720153284340892
MATS2v,0.03849013134759787
MATS3Z,0.02180054458815521
MATS3c,-0.20865884944212365
MATS3d,-0.13192307692307695
MATS3i,0.05948217696674178
MATS3m,0.025069282479426278
MATS3p,0.0795035256165606
MATS3s,-0.05639909922297731
MATS3v,0.09246397503123321
MATS4Z,-0.10816306611140031
MATS4c,0.1156483014839745
MATS4d,-0.1366897487150201
MATS4i,-0.06363210940718476
MATS4m,-0.11296533414055576
MATS4p,-0.14645152979955284
MATS4s,0.15287053409189436
MATS4v,-0.17711407578960006
MATS5Z,-0.012680406248143969
MATS5c,-0.027635651897300377
MATS5d,0.1300123802697596
MATS5i,0.030850807094038427
MATS5m,-0.014273909507920474
MATS5p,-0.04731141780157856
MATS5s,-0.027310628997573874
MATS5v,-0.044027896135191966
MATS6Z,0.1754424778761062
MATS6c,0.0038266734885443214
MATS6d,0.052905686546463264
MATS6i,-0.03783498602957508
MATS6m,0.17387511596945868
MATS6p,0.04324450684664275
MATS6s,0.08187281874834798
MATS6v,0.10207871864867805
MATS7Z,0.004498525073746313
MATS7c,0.07603600774174739
MATS7d,-0.07241504854368938
MATS7i,-0.02683300346480763
MATS7m,0.005186837466647495
MATS7p,0.016452146156827132
MATS7s,0.009676226466376047
MATS7v,0.013752536295066148
MATS8Z,-0.11603672152840956
MATS8c,-0.2136136473349
MATS8d,0.028382179475546675
MATS8i,-0.03997167236841621
MATS8m,-0.11497375189003102
MATS8p,-0.08495100090404964
MATS8s,-0.1768043198104053
MATS8v,-0.07811038226151513
MAXaaN,4.114246630350815
MAXaaO,5.4258771383004785
MAXssO,5.5929394132391845
MINaaN,3.9690828519788797
MINaaO,5.40153675473387
MINssO,5.5929394132391845
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,4
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,10
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,44.467860717216624
SpAD_D,509.90150825695054
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,2.6903103888095314
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,975
TMWC10,148.5213623546567
TSRW10,85.78733349053833
VE1_Dt,5.7449810481221935
VE2_Dt,0.16897003082712334
VE3_Dt,2.972102044070082
VR1_Dt,230.06350691341564
VR2_Dt,6.766573732747519
VR3_Dt,6.662130819446874
Xc-3dv,0.7466254863888677
Xc-4dv,0.0
Xc-5dv,0.10391032441510355
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.21407617506269555
Xch-6d,0.5441062770026583
Xch-7d,0.6902340030291907
Xp-0dv,19.446427091308106
Xp-1dv,11.210561261770131
