DLiP-ID,J100HC
MATS3v,0.007744254625633134
MATS4Z,0.20238805970149243
MATS4c,0.07282787076101131
MATS4d,0.14511465603190427
MATS4i,-0.11074320030425458
MATS4m,0.2074246060849729
MATS4p,0.1201992097381272
MATS4v,0.20908490179309244
MATS5Z,-0.1731050106609808
MATS5c,-0.031768806752946896
MATS5d,-0.09140435835351089
MATS5i,0.041317566874286754
MATS5m,-0.16285344005746114
MATS5p,-0.08900336118060824
MATS5v,0.04113477579280894
MATS6Z,-0.14702395281656228
MATS6c,0.03779535485303437
MATS6d,-0.2611399671951887
MATS6i,-0.13703020292299267
MATS6m,-0.1508639872852623
MATS6p,-0.15941043673976343
MATS6v,-0.25540632799491975
MATS7Z,-0.3956728454501683
MATS7c,-0.0049416528139128975
MATS7d,-0.28321487151448893
MATS7i,0.1234228717504075
MATS7m,-0.3894928743174861
MATS7p,-0.22042244531874483
MATS7v,-0.21033844271290886
MATS8Z,-0.23979322139303474
MATS8c,-0.05803797284395993
MATS8d,-0.36431850282485884
MATS8i,-0.07031741439653523
MATS8m,-0.2512421984824578
MATS8p,-0.2162619516916295
MATS8v,-0.4044010144807247
MAXaaN,4.32176347777403
MAXssS,1.4588917233560088
MINaaN,3.7583399470899472
MINssS,1.4588917233560088
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,2
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,1
NssssB,0
NssssC,0
NssssN,0
Radius,100000000
SddssS,0
SdssSe,0
SdsssP,0
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,1.7172038769211388
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,1.3471039094650208
SssssB,0
SssssC,0
SssssN,0
TMPC10,604
TMWC10,118.65644523181724
TSRW10,71.35461942385682
Xc-3dv,0.983368143153672
Xc-4dv,0.0
Xc-5dv,0.08408517252140155
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.23570226039551584
Xch-6d,0.3735969372995327
Xch-7d,0.5318204281134155
Xp-0dv,14.00937817711305
Xp-1dv,7.562917099185346
Xp-2dv,6.164337644295544
Xp-3dv,3.935275873769247
Xp-4dv,2.795877028741499
Xp-5dv,1.820874536806141
Xp-6dv,1.2507176195646403
Xp-7dv,0.69127396854323
Xpc-4d,2.8589952634200384
Xpc-5d,4.621986173551564
Xpc-6d,6.372950467346882
n3Ring,0
n4Ring,0
n5Ring,2
n6Ring,1
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,39
nFRing,1
nHBAcc,9
nHBDon,1
nHRing,3
nSpiro,0
naRing,3
piPC10,7.115306016786253
AATS0dv,7.979857050032489
AATS0pe,6.546944736842105
AATS0se,7.975665736842101
AATS1dv,8.444444444444445
AATS1pe,6.86534358974359
AATS1se,8.10951774358974
AATS2dv,6.492537313432836
AATS2pe,6.655414925373136
AATS2se,8.03596023880597
AATS3dv,4.0606060606060606
AATS3pe,6.304490909090907
AATS3se,7.754873818181817
AATS4dv,3.6901960784313728
AATS4pe,6.1103847058823515
AATS4se,7.627479552941176
AATS5dv,4.9714285714285715
AATS5pe,6.591290000000001
AATS5se,8.0511194
AATS6dv,5.56989247311828
AATS6pe,6.803566129032258
AATS6se,8.152142
AATS7dv,3.6451612903225805
AATS7pe,6.627209677419356
AATS7se,8.090807419354842
AATS8dv,1.7291666666666667
AATS8pe,6.355033333333334
AATS8se,7.794198916666665
AATSC0Z,14.847645429362887
AATSC0c,0.04478949794897148
AATSC0d,0.6537396121883656
AATSC0i,1.7660240453851859
AATSC0m,67.85989637396123
AATSC0p,0.2856171419022494
AATSC0v,47.173408896968986
AATSC1Z,0.42360963136586405
AATSC1c,-0.010231390842653789
AATSC1d,0.28418211520704595
AATSC1i,-0.4476887015837369
AATSC1m,1.822980299453098
AATSC1p,-0.03306455903826005
AATSC1v,-5.98021657186536
AATSC2Z,2.5466986397651623
AATSC2c,0.0010655840545225155
AATSC2d,0.09802786620912066
AATSC2i,0.18401243632090425
AATSC2m,11.667327830280733
AATSC2p,0.043035810209355575
AATSC2v,10.214355337565044
AATSC3Z,1.1284311256610418
AATSC3c,0.003463936675722845
AATSC3d,0.11864589703924881
AATSC3i,-0.14744086222724256
AATSC3m,4.969977477029897
AATSC3p,0.006006233635169709
AATSC3v,0.3653228900572353
AATSC4Z,3.004986149584487
AATSC4c,0.0032619237680782762
AATSC4d,0.09486719895714517
AATSC4i,-0.19557515460022162
AATSC4m,14.075812274335988
AATSC4p,0.034330954744312914
AATSC4v,9.863247566468154
AATSC5Z,-2.5702018203403254
AATSC5c,-0.0014229089049023864
AATSC5d,-0.05975464978235061
AATSC5i,0.07296781659680084
AATSC5m,-11.05121756644242
AATSC5p,-0.025420885640098936
AATSC5v,1.9404675983593178
AATSC6Z,-2.1829595210436956
AATSC6c,0.001692834968670632
AATSC6d,-0.1707175408810652
AATSC6i,-0.2419986333060164
AATSC6m,-10.237614543740502
AATSC6p,-0.04553035333100056
AATSC6v,-12.048387145377728
AATSC7Z,-5.8748101152712
AATSC7c,-0.00022133414857328085
AATSC7d,-0.1851487802698598
AATSC7i,0.21796775926171166
AATSC7m,-26.43094608958091
AATSC7p,-0.06295642884304475
AATSC7v,-9.922381364847737
AATSC8Z,-3.5603647276084955
AATSC8c,-0.0025994916656570054
AATSC8d,-0.2381694367497692
AATSC8i,-0.12418224463359566
AATSC8m,-17.049269553785788
AATSC8p,-0.061768120544365555
AATSC8v,-19.0769744144483
ATS0are,244.97660000000002
ATS1are,263.9286
ATS2are,441.75969999999995
ATS3are,478.21820000000014
ATS4are,513.1183000000001
ATS5are,458.2582
ATS6are,418.64240000000007
ATS7are,408.52849999999995
ATS8are,302.7189
ATSC0dv,160.85510071474988
ATSC0pe,4.485939473684209
ATSC0se,2.5962259999999997
ATSC1dv,93.48691905201602
ATSC1pe,0.8729121191135709
ATSC1se,0.38798400000000033
ATSC2dv,88.55989877227178
ATSC2pe,1.0807304016620467
ATSC2se,0.6424560000000002
ATSC3dv,34.665606511405215
ATSC3pe,-0.1441878808864251
ATSC3se,0.05051199999999912
ATSC4dv,63.70455866762423
ATSC4pe,2.1853748614958475
ATSC4se,0.9318139999999979
ATSC5dv,-4.6206696077425455
ATSC5pe,-0.5145358725761795
ATSC5se,-0.5453979999999989
ATSC6dv,-63.070927806846555
ATSC6pe,-0.8951749307479251
ATSC6se,-0.4769279999999988
ATSC7dv,-93.36332546766526
ATSC7pe,-2.2956959833795025
ATSC7se,-1.2961399999999987
ATSC8dv,-126.22242741356312
ATSC8pe,-2.2761998614958427
ATSC8se,-0.9598840000000001
AXp-0dv,0.6367899171415022
AXp-1dv,0.3288224825732759
AXp-2dv,0.19263555138423574
AXp-3dv,0.09598233838461578
AXp-4dv,0.05083412779529998
AXp-5dv,0.02936894414203453
AXp-6dv,0.01786739456520915
AXp-7dv,0.009341540115449054
BertzCT,752.9435219100101
ECIndex,4600000000
GATS1dv,0.3486353359674951
GATS1pe,0.5991638621698511
GATS1se,0.6242024345120916
GATS2dv,0.6828142970455289
GATS2pe,0.8133506509503172
GATS2se,0.7502447036468123
GATS3dv,0.8002595451051556
GATS3pe,0.8071411540162142
GATS3se,0.7182895654902713
GATS4dv,0.7885349529945926
GATS4pe,0.630680403568508
GATS4se,0.5936887371492763
GATS5dv,1.1601439962790523
GATS5pe,1.1079529782237718
GATS5se,1.0845706999313618
GATS6dv,1.398055812982556
GATS6pe,1.1081046348800052
GATS6se,1.0481130855127352
GATS7dv,1.4908060880587977
GATS7pe,1.376989225739046
GATS7se,1.297848585575941
GATS8dv,1.569411946185913
GATS8pe,1.2937063854096942
GATS8se,1.106461054751525
MATS1dv,0.5662849244988235
MATS1pe,0.1895990264858601
MATS1se,0.14560970127704317
MATS2dv,0.31225619868792526
MATS2pe,0.13663839529883418
MATS2se,0.14034911823960874
MATS3dv,0.10635473689489747
MATS3pe,-0.015862375299493574
MATS3se,0.009601629442120821
MATS4dv,0.17705179956905764
MATS4pe,0.21778963365029583
MATS4se,0.16045431737769916
MATS5dv,-0.015593931993453687
MATS5pe,-0.06226554667595914
MATS5se,-0.1140398409075325
MATS6dv,-0.2403179938693571
MATS6pe,-0.12230561868590498
MATS6se,-0.11259062565332088
MATS7dv,-0.3557405584086806
MATS7pe,-0.31365547438575647
MATS7se,-0.30598583755681263
MATS8dv,-0.6212180274362161
MATS8pe,-0.40169769734712973
MATS8se,-0.2926972330862825
MAXaaCH,1.9469864890400606
MAXaaaC,0.5780189436885868
MAXaasC,0.8918981481481483
MAXaasN,1.8017762660619803
MAXsCH3,2.099551478764141
MDEC-11,0.5129927840030091
MDEC-12,2.5309993729800704
MDEC-13,2.3226727568570205
MDEC-22,1.381199369861928
MDEC-23,4.804807677001036
MDEC-33,2.3811015779522995
MDEN-22,4.023580535599607
MDEN-23,4.837970321995926
MDEN-33,0.6850067105944414
MINaaCH,1.4902901392038297
MINaaaC,0.5780189436885868
MINaasC,0.7348611111111112
MINaasN,1.6883753779289492
MINsCH3,1.9276975466112372
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SddssSe,0
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,116.42
TpiPC10,8.505448712979913
VAdjMat,5.523561956057013
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.045819888974716116
Xch-6dv,0.07752773965245395
Xch-7dv,0.11940128114600078
Xpc-4dv,1.437123349693795
Xpc-5dv,1.804233321929104
Xpc-6dv,2.156618283577388
Zagreb1,110.0
Zagreb2,128.0
fragCpx,67.11
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,2
n5aRing,2
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,15
nBondsD,0
nBondsM,15
nBondsO,23
nBondsS,24
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,11
naHRing,3
AATS0are,6.446752631578948
AATS1are,6.7674
AATS2are,6.593428358208954
AATS3are,6.210625974025976
AATS4are,6.036685882352942
AATS5are,6.546545714285714
AATS6are,6.75229677419355
AATS7are,6.589169354838709
AATS8are,6.30664375
AATSC0dv,4.233028966177629
AATSC0pe,0.11805103878116341
AATSC0se,0.06832173684210525
AATSC1dv,2.397100488513231
AATSC1pe,0.0223823620285531
AATSC1se,0.0099483076923077
AATSC2dv,1.3217895339145043
AATSC2pe,0.01613030450241861
AATSC2se,0.009588895522388063
AATSC3dv,0.4502026819663015
AATSC3pe,-0.0018725698816418842
AATSC3se,0.0006559999999999886
AATSC4dv,0.7494653960896968
AATSC4pe,0.025710292488186442
AATSC4se,0.010962517647058799
AATSC5dv,-0.0660095658248935
AATSC5pe,-0.007350512465373993
AATSC5se,-0.007791399999999985
AATSC6dv,-1.0172730291426864
AATSC6pe,-0.014438305334643953
AATSC6se,-0.007692387096774174
AATSC7dv,-1.5058600881881494
AATSC7pe,-0.03702735457063714
AATSC7se,-0.02090548387096772
AATSC8dv,-2.6296339044492316
AATSC8pe,-0.047420830447830055
AATSC8se,-0.019997583333333336
ATSC0are,4.46712631578947
ATSC1are,1.018007202216061
ATSC2are,0.9880878116343434
ATSC3are,-0.3710243767312996
ATSC4are,1.8900174515235513
ATSC5are,-0.4324537396121921
ATSC6are,-0.6920376731302005
ATSC7are,-2.0509903047091447
ATSC8are,-2.2503963988919655
BalabanJ,1.763331792334724e-06
Diameter,100000000
GATS1are,0.673003648243824
GATS2are,0.9229062521464741
GATS3are,0.8820945824052732
GATS4are,0.6904142459902122
GATS5are,1.2021376461427997
GATS6are,1.2024519700111447
GATS7are,1.4581879304364722
GATS8are,1.3605936614142615
HybRatio,0.45454545454545453
Lipinski,True
MATS1are,0.2220453113079235
MATS2are,0.1254515706412685
MATS3are,-0.040988977302679294
MATS4are,0.18914821713046837
MATS5are,-0.052552935580527115
MATS6are,-0.09494965941345465
MATS7are,-0.28140206588983224
MATS8are,-0.39881652987791527
MAXssCH2,0.9511003243890149
MAXsssNH,1.3471039094650208
MINssCH2,0.766103552532124
MINsssNH,1.3471039094650208
NsssssAs,0
RotRatio,0.21739130434782608
SMR_VSA1,17.306942892030456
SMR_VSA2,0.0
SMR_VSA3,39.78929167856704
SMR_VSA4,0.0
SMR_VSA5,23.65089006609315
SMR_VSA6,20.640100371266954
SMR_VSA7,18.08761513807461
SMR_VSA8,0.0
SMR_VSA9,0.0
SsssssAs,0
VMcGowan,236.7399999999996
mZagreb2,4.583333333333333
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,2
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,6
nBondsKS,33
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.11755595567867025
AATSC1are,0.02610274877477079
AATSC2are,0.014747579278124529
AATSC3are,-0.004818498399107788
AATSC4are,0.02223549942968884
AATSC5are,-0.0061779105658884585
AATSC6are,-0.011161897953712911
AATSC7are,-0.033080488785631364
AATSC8are,-0.04688325831024928
LabuteASA,137.07823930778204
PEOE_VSA1,17.306942892030456
PEOE_VSA2,0.0
PEOE_VSA3,9.665781456092393
PEOE_VSA4,14.59805822286387
PEOE_VSA5,5.098681808301038
PEOE_VSA6,0.0
PEOE_VSA7,35.17875940885308
PEOE_VSA8,5.693927994848461
PEOE_VSA9,27.18485677717953
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,14
nAromBond,15
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
PEOE_VSA10,11.353280053433782
PEOE_VSA11,0.0
PEOE_VSA12,5.156436481820707
PEOE_VSA13,5.777653723919194
SlogP_VSA1,17.306942892030456
SlogP_VSA2,60.42939204983399
SlogP_VSA3,6.544756405912575
SlogP_VSA4,6.923737199690624
SlogP_VSA5,5.693927994848461
SlogP_VSA6,22.5760836037161
SlogP_VSA7,0.0
SlogP_VSA8,5.777653723919194
SlogP_VSA9,0.0
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,22
EState_VSA1,0.0
EState_VSA2,12.407033161179976
EState_VSA3,5.777653723919194
EState_VSA4,28.96583726716356
EState_VSA5,22.989114755006135
EState_VSA6,9.197200828760806
EState_VSA7,12.990104268152233
EState_VSA8,44.687434815160614
EState_VSA9,0.0
GhoseFilter,False
SlogP_VSA10,0.0
SlogP_VSA11,0.0
TopoPSA(NO),91.12
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,3.4901516439909295
VSA_EState9,40.21762329931972
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
EState_VSA10,0.0
FilterItLogS,-3.5461932253532162
PetitjeanIndex,0.0
TopoShapeIndex,0.0
CDK Descriptors
FMFDescriptor,0.6818181818181818
MDEDescriptor,"0.5129927840030091,2.5309993729800704,2.3226727568570205,0.0,1.381199369861928,4.804807677001036,0.0,2.3811015779522995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.023580535599607,4.837970321995926,0.6850067105944414"
APolDescriptor,45.00868800000001
BCUTDescriptor,"11.988414699475056,34.96885392388721,-0.3585748285256545,0.2308210424618219,2.342996213023362,11.82657036955823"
BPolDescriptor,27.691311999999996
TPSADescriptor,116.42
XLogPDescriptor,0.6849999999999997
VAdjMaDescriptor,5.523561956057013
WeightDescriptor,341.09379032000004
ChiPathDescriptor,"14.819626477379408,10.131030293135234,9.34945616764615,7.270410059739749,6.29470503080969,4.568105465583776,3.4495418426848756,2.3512778426176033,14.187864317071329,8.210311701387308,6.86126106935422,4.22789692646882,2.9534785123189944,1.9775772612652156,1.3880186908808994,0.7658395712699402"
ChiChainDescriptor,"0.0,0.0,0.23570226039551587,0.3735969372995327,0.5318204281134156,0.0,0.0,0.045819888974716116,0.07752773965245394,0.11940128114600077"
AtomCountDescriptor,38
BondCountDescriptor,23
SmallRingDescriptor,"3,3,2,2,0,0,2,1,0,0,0"
ChiClusterDescriptor,"1.4996728552132972,0.0,0.21941609682128765,0.0,1.1524701218794349,0.0,0.08408517252140153,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,2,0,3,0,0,0"
ZagrebIndexDescriptor,110.0
LargestChainDescriptor,11
MannholdLogPDescriptor,1.46
WeightedPathDescriptor,"43.83578065785339,1.9925354844478813,32.51935730733365,0.0,28.357010134744197"
FractionalPSADescriptor,0.3413137480186303
WienerNumbersDescriptor,"2.1000000935E10,28.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.8589952634200384,4.621986173551564,5.807669245035018,1.556696505562845,1.8696653784774828,2.1059704168662017"
FractionalCSP3Descriptor,0.45454545454545453
KierHallSmartsDescriptor,"0,0,0,0,0,0,3,0,2,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,3
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,9
PetitjeanNumberDescriptor,0.999000000999
AcidicGroupCountDescriptor,3
KappaShapeIndicesDescriptor,"18.340264650283554,8.203125,4.521118381915526"
AromaticAtomsCountDescriptor,14
AromaticBondsCountDescriptor,15
FragmentComplexityDescriptor,1059.11
HBondAcceptorCountDescriptor,6
HybridizationRatioDescriptor,0.45454545454545453
AutocorrelationDescriptorMass,"39.080525657787106,29.939856745557687,44.35801439153967,42.06386522744367,39.64275412405892"
PetitjeanShapeIndexDescriptor,"999.000999000999,NaN"
RotatableBondsCountDescriptor,5
AutocorrelationDescriptorCharge,"0.41818243108146635,-0.3096633720271183,0.14216508550226992,-0.021558850042102683,-0.03383044680473589"
EccentricConnectivityIndexDescriptor,-1244640302
AutocorrelationDescriptorPolarizability,"1487.812972387542,1732.104587160522,2385.7301609690094,2159.3104437428583,1983.5107352775256"
